stem,split,cls,cls_name,w,h,area,ar,cx,cy,max_eye_w,source,vg
img_000490_jpg.rf.19ab10e568add699f11cad9f5b58bcaa,train,2,yawning,0.34375,0.148438,0.051025562499999996,2.3157816731564695,0.413281,0.546875,0.0,img,39532
img_000491_jpg.rf.51fd38e8616da08f9a9330a62a2df412,train,2,yawning,0.238281,0.578906,0.13794230058600002,0.4116056838243169,0.476562,0.409375,0.0,img,32465
img_000491_jpg.rf.ab4477b97280fbd211f1a1e2734a2750,train,2,yawning,0.578125,0.239063,0.138208296875,2.41829559572163,0.409375,0.523438,0.0,img,32467
img_000491_jpg.rf.f531cf64704664e6f40b07b141dfb1c3,train,2,yawning,0.578125,0.239063,0.138208296875,2.41829559572163,0.409375,0.523438,0.0,img,32467
img_000493_jpg.rf.08325b8462fe9931d79b94c672a39cd1,train,2,yawning,0.584375,0.25,0.14609375,2.3375,0.549219,0.475,0.0,img,32468
img_000493_jpg.rf.11917b230c8029ed55a45c61242a481e,train,2,yawning,0.584375,0.25,0.14609375,2.3375,0.450781,0.525,0.0,img,32469
img_000493_jpg.rf.7cff6d8098aa5807a2e3a2ba8abc4553,train,2,yawning,0.250781,0.583594,0.14635428691399996,0.42971826303903055,0.475,0.450781,0.0,img,32470
img_000494_jpg.rf.6febd67a1c4b6d6a161969fccc705485,train,2,yawning,0.623437,0.240625,0.15001452812500002,2.590907012987013,0.334375,0.424219,0.0,img,32471
img_000494_jpg.rf.8ef140ec98a6aafa72719d18bca7dfbc,train,2,yawning,0.623437,0.240625,0.15001452812500002,2.590907012987013,0.665625,0.575781,0.0,img,32472
img_000494_jpg.rf.b23d1642d96b913733cf541c3d6073e7,train,2,yawning,0.240625,0.623437,0.15001452812500002,0.3859652218267443,0.575781,0.334375,0.0,img,32473
img_000495_jpg.rf.227da0b6989e52ec23281eefba72b016,train,2,yawning,0.152344,0.375781,0.057247980664,0.40540634039507056,0.409375,0.465625,0.0,img,39556
img_000495_jpg.rf.b6eb3001e096c995764692de9422a59b,train,2,yawning,0.375,0.153125,0.057421875000000004,2.4489795918367343,0.534375,0.409375,0.0,img,32475
img_000495_jpg.rf.f7b6b3de33ea3c28812072a88c974c36,train,2,yawning,0.375,0.153125,0.057421875000000004,2.4489795918367343,0.534375,0.409375,0.0,img,32476
img_000496_jpg.rf.2ac9b1b33fb0a3a52fcbb6ab06eca943,train,2,yawning,0.257812,0.6625,0.17080045,0.3891501886792453,0.480469,0.33125,0.0,img,39296
img_000496_jpg.rf.a8a41a0daa1ece71a7ffdddb8bd5b593,train,2,yawning,0.6625,0.257812,0.17080045,2.5697019533613643,0.66875,0.480469,0.0,img,32478
img_000497_jpg.rf.05dca8f068ca3b61ca59fadb9c1f51a5,train,2,yawning,0.348438,0.15,0.052265700000000005,2.3229200000000003,0.41875,0.564063,0.0,img,39520
img_000499_jpg.rf.38833d3bcf8b45c6be3068feda29981f,train,2,yawning,0.609375,0.235937,0.14377410937500001,2.5827869304093887,0.540625,0.478125,0.0,img,32483
img_000499_jpg.rf.65dcd296b20cbb0d90d1d3239100656c,train,2,yawning,0.235937,0.608594,0.143589842578,0.3876755275273828,0.478125,0.459375,0.0,img,32485
img_000499_jpg.rf.d02f15da95dfccfbb0263208e34f63c8,train,2,yawning,0.235937,0.609375,0.14377410937500001,0.38717866666666667,0.478125,0.459375,0.0,img,32485
img_000500_jpg.rf.28cfbc54cff3d2959f74e42cf417b9b0,train,2,yawning,0.546875,0.234375,0.128173828125,2.3333333333333335,0.403125,0.559375,0.0,img,32486
img_000500_jpg.rf.7be22f5e14ec8f7e6602a345def08dcb,train,2,yawning,0.233594,0.546875,0.12774671875,0.4271433142857143,0.440625,0.403125,0.0,img,32630
img_000501_jpg.rf.b67dcf793f5d73650ab3ea9f6631f11c,train,2,yawning,0.484375,0.190625,0.092333984375,2.540983606557377,0.65,0.478906,0.0,img,32491
img_000502_jpg.rf.6111ba592aa91be771e2d413f94ae1d1,train,2,yawning,0.546875,0.21875,0.11962890625,2.5,0.43125,0.641406,0.0,img,32494
img_000502_jpg.rf.932e0191e1661b2d88dfb564705332f6,train,2,yawning,0.546875,0.21875,0.11962890625,2.5,0.43125,0.641406,0.0,img,32494
img_000503_jpg.rf.bf2e371e9405fa58e56cf4056810304f,train,2,yawning,0.185156,0.473438,0.087659886328,0.39108816782767747,0.38125,0.440625,0.0,img,32495
img_000506_jpg.rf.2769abfab35d412f747ddc2f8af81296,train,2,yawning,0.5875,0.245312,0.1441208,2.3949093399426036,0.564063,0.41875,0.0,img,32499
img_000506_jpg.rf.d3c2924bd8ca11416ab846cb6016df52,train,2,yawning,0.5875,0.245312,0.1441208,2.3949093399426036,0.564063,0.41875,0.0,img,32501
img_000507_jpg.rf.92ff38e98264e4a6c162dcfea2e67151,train,2,yawning,0.253906,0.646094,0.164047143164,0.3929861599086202,0.492969,0.323437,0.0,img,32591
img_000510_jpg.rf.754a853369cd9a9272e441db33b3f98c,train,2,yawning,0.4875,0.19375,0.094453125,2.5161290322580645,0.63125,0.446875,0.0,img,39445
img_000510_jpg.rf.a94662da2e813108c5c8be6e6d8122f8,train,2,yawning,0.4875,0.19375,0.094453125,2.5161290322580645,0.63125,0.446875,0.0,img,39439
img_000513_jpg.rf.d651badc7c027b3759d9311e774a436f,train,2,yawning,0.534375,0.203125,0.108544921875,2.630769230769231,0.490625,0.489844,0.0,img,32508
img_000515_jpg.rf.1dfe87713243c3b22375565f9fdaa44a,train,2,yawning,0.504687,0.19375,0.09778310625,2.604836129032258,0.502344,0.590625,0.0,img,32509
img_000515_jpg.rf.1fb7c0cedb9e45df39e2812e028d5026,train,2,yawning,0.19375,0.504687,0.09778310625,0.38390130912823195,0.409375,0.502344,0.0,img,32511
img_000515_jpg.rf.872e61b54e5cff8acbdcab9ebc5baf14,train,2,yawning,0.192969,0.504687,0.097388945703,0.38235381533504925,0.409375,0.502344,0.0,img,32511
img_000516_jpg.rf.599a0851b78400d212dda907961b0524,train,2,yawning,0.434375,0.179688,0.078051975,2.41738457771248,0.355469,0.517188,0.0,img,32512
img_000517_jpg.rf.4a60890afa57ca6d18fc114fcbaeafa6,train,2,yawning,0.548438,0.225,0.12339855,2.4375022222222222,0.553906,0.503906,0.0,img,32515
img_000517_jpg.rf.d179aef7e301f052b65375df51cda203,train,2,yawning,0.224219,0.548438,0.122970219922,0.40883199194804154,0.503906,0.446094,0.0,img,32516
img_000517_jpg.rf.e42a7c24f04b3d5bc236c6f371e43dfd,train,2,yawning,0.548438,0.225,0.12339855,2.4375022222222222,0.553906,0.503906,0.0,img,32517
img_000518_jpg.rf.2c2ce89cbdc949df9f975b016c40847c,train,2,yawning,0.23125,0.596875,0.13802734375,0.38743455497382195,0.51875,0.411719,0.0,img,32520
img_000518_jpg.rf.67fa46449e3c9270f5cb3079fbaa23d7,train,2,yawning,0.596875,0.232813,0.138960259375,2.5637528832152845,0.588281,0.51875,0.0,img,32519
img_000518_jpg.rf.f7edf92d52cc1399ef78b72880e2de90,train,2,yawning,0.232031,0.596875,0.138493503125,0.3887430366492146,0.51875,0.411719,0.0,img,32520
img_000519_jpg.rf.7d1ef8a28a161edbd69ba8a09b37e8da,train,2,yawning,0.698438,0.304688,0.21280567734400002,2.2923055716011134,0.349219,0.464844,0.0,img,32521
img_000520_jpg.rf.998260959fffb9edc56777d34ac2aa84,train,2,yawning,0.50625,0.2,0.10125,2.5312499999999996,0.401562,0.542188,0.0,img,32526
img_000520_jpg.rf.f31a780ccdd12ce21b6203e8195016c8,train,2,yawning,0.50625,0.2,0.10125,2.5312499999999996,0.401562,0.542188,0.0,img,32526
img_000522_jpg.rf.28fcd40c933eca32e70f3bcc58ecf25a,train,2,yawning,0.55625,0.225,0.12515625,2.4722222222222223,0.364844,0.494531,0.0,img,32530
img_000522_jpg.rf.2f6f784508203ed7e5ae7d66dfdc866d,train,2,yawning,0.224219,0.557031,0.12489693378900002,0.40252517364383666,0.505469,0.364844,0.0,img,32535
img_000522_jpg.rf.e32c6136e66743dc2fc5eff688f0f3f7,train,2,yawning,0.55625,0.225,0.12515625,2.4722222222222223,0.635156,0.505469,0.0,img,32532
img_000526_jpg.rf.6e3f19f4661a26f6d99284d45d7566f6,train,2,yawning,0.222656,0.539844,0.12019950566399999,0.41244507672586894,0.53125,0.461719,0.0,img,32537
img_000527_jpg.rf.9e66133c4a5886b2a88b66f9bbcebe4a,train,2,yawning,0.49375,0.201563,0.09952173125,2.4496063265579497,0.510938,0.460938,0.0,img,32538
img_000527_jpg.rf.a5a29c985b0cc44c0632f4390cf97034,train,2,yawning,0.201563,0.492969,0.099364310547,0.4088756088111017,0.539062,0.510938,0.0,img,32539
img_000527_jpg.rf.ad24064bd0a9e136c864bd9e02127eab,train,2,yawning,0.49375,0.201563,0.09952173125,2.4496063265579497,0.489063,0.539062,0.0,img,32540
img_000528_jpg.rf.07779ed0f1c5cfbba72b7f69f2a7c7bf,train,2,yawning,0.5875,0.228125,0.1340234375,2.5753424657534247,0.551562,0.495312,0.0,img,32541
img_000528_jpg.rf.12f6e5e7ba484959aa65c776c208c493,train,2,yawning,0.227344,0.586719,0.133387044336,0.3874836165182992,0.495312,0.448437,0.0,img,32543
img_000528_jpg.rf.72bc461d4b56e57f9165dc3b2a47ccc5,train,2,yawning,0.228125,0.5875,0.1340234375,0.3882978723404255,0.495312,0.448437,0.0,img,32543
img_000532_jpg.rf.143fbda68db1652ad5e6dc8870c0f48f,train,2,yawning,0.340625,0.146875,0.050029296875000004,2.3191489361702127,0.419531,0.55,0.0,img,32544
img_000532_jpg.rf.634d8b72afd4db98034b49e45f3a2ec6,train,2,yawning,0.340625,0.146875,0.050029296875000004,2.3191489361702127,0.419531,0.55,0.0,img,32546
img_000533_jpg.rf.588bdbaa8e1f10346d571c91c29babf9,train,2,yawning,0.21875,0.521875,0.11416015624999999,0.4191616766467066,0.474219,0.546094,0.0,img,32549
img_000533_jpg.rf.7bf05a6d4c63d6a4f8949bca8430bfd7,train,2,yawning,0.521875,0.21875,0.11416015624999999,2.3857142857142857,0.546094,0.525781,0.0,img,32548
img_000533_jpg.rf.e66b90682b68c703a7cb5d70f09ceb73,train,2,yawning,0.219531,0.521094,0.11439628691399999,0.42128867344471443,0.474219,0.546094,0.0,img,32549
img_000534_jpg.rf.114746c63b530a9a804a60ff482f83b9,train,2,yawning,0.146875,0.35,0.05140625,0.4196428571428572,0.523438,0.428906,0.0,img,39332
img_000534_jpg.rf.2a54d5174645820d08b1f8574ef06f72,train,2,yawning,0.35,0.146875,0.05140625,2.382978723404255,0.428906,0.476562,0.0,img,39354
img_000535_jpg.rf.1165f587b0146338d3626c5f63ba3f6b,train,2,yawning,0.155469,0.378906,0.058908136914,0.4103102088644677,0.560156,0.3625,0.0,img,39189
img_000535_jpg.rf.45a725e1c20e5cf0e1e095d5cd8dc926,train,2,yawning,0.378125,0.15625,0.05908203125,2.42,0.6375,0.560156,0.0,img,32554
img_000535_jpg.rf.adf61cf005e9b0dd7c26728ef4457e53,train,2,yawning,0.378125,0.15625,0.05908203125,2.42,0.3625,0.439844,0.0,img,39204
img_000536_jpg.rf.47d6e1f54cc1920adbbca9624cdfdef0,train,2,yawning,0.184375,0.464844,0.0857056125,0.39663844214403116,0.613281,0.483594,0.0,img,32571
img_000536_jpg.rf.d65fa1802708bff824c7c223bbee9ad2,train,2,yawning,0.465625,0.184375,0.08584960937500001,2.5254237288135593,0.483594,0.386719,0.0,img,32557
img_000536_jpg.rf.eb9139624068be380fbeeee5c92741b7,train,2,yawning,0.465625,0.184375,0.08584960937500001,2.5254237288135593,0.483594,0.386719,0.0,img,32558
img_000542_jpg.rf.506b80b2165a7d0173ae51dd955ea2d6,train,2,yawning,0.232031,0.595313,0.138131070703,0.3897630322200254,0.453125,0.389062,0.0,img,32561
img_000542_jpg.rf.9fdc13537b1042f5ee72dadb860b5518,train,2,yawning,0.595313,0.23125,0.13766613125,2.5743264864864863,0.610938,0.453125,0.0,img,32560
img_000542_jpg.rf.ab32870829655afe040f0eb1b049be45,train,2,yawning,0.23125,0.595313,0.13766613125,0.3884511173113976,0.453125,0.389062,0.0,img,32561
img_000544_jpg.rf.195b750641ef36acaa79fda2ea6138fd,train,2,yawning,0.54375,0.2375,0.12914062499999998,2.289473684210526,0.599219,0.509375,0.0,img,32564
img_000546_jpg.rf.18185fb2ba16a4c4377d48c512c4f46d,train,2,yawning,0.228125,0.60625,0.13830078124999998,0.37628865979381443,0.4875,0.494531,0.0,img,32567
img_000546_jpg.rf.26bc5638ecfebf52c28bb4314494b4f2,train,2,yawning,0.227344,0.607031,0.138004855664,0.37451794059940924,0.4875,0.494531,0.0,img,32567
img_000546_jpg.rf.503e4b3ca31eab94340b6bb6d46e99bb,train,2,yawning,0.60625,0.228125,0.13830078124999998,2.6575342465753424,0.505469,0.4875,0.0,img,32568
img_000547_jpg.rf.856aadc59d1275230aa13c9f3eff3607,train,2,yawning,0.4625,0.190625,0.0881640625,2.426229508196722,0.478906,0.395313,0.0,img,32569
img_000547_jpg.rf.cae13469624b241efea55245b1bc724a,train,2,yawning,0.4625,0.190625,0.0881640625,2.426229508196722,0.521094,0.604688,0.0,img,32570
img_000547_jpg.rf.cdf4a4552d685093bf4b3a87a1bc9fa0,train,2,yawning,0.190625,0.461719,0.088015184375,0.41285933652286344,0.604688,0.478906,0.0,img,32571
img_000550_jpg.rf.35feed208b75e67d574c7d4b6fabe3e3,train,2,yawning,0.214844,0.553125,0.11883558749999999,0.38841853107344637,0.449219,0.447656,0.0,img,32575
img_000550_jpg.rf.43d401e8a40b85032a5c04b4c36e0da3,train,2,yawning,0.553125,0.215625,0.119267578125,2.5652173913043477,0.447656,0.550781,0.0,img,32576
img_000550_jpg.rf.46e69cd8dd8a8e45680776a6b9178d0f,train,2,yawning,0.553125,0.215625,0.119267578125,2.5652173913043477,0.447656,0.550781,0.0,img,32577
img_000552_jpg.rf.277131708671357667e0fb89f67ba31c,train,2,yawning,0.273438,0.701562,0.191833710156,0.3897560016078408,0.653125,0.478125,0.0,img,32579
img_000552_jpg.rf.a0c995977370f9a6d9989c3228f93e7c,train,2,yawning,0.273438,0.701562,0.191833710156,0.3897560016078408,0.653125,0.478125,0.0,img,32579
img_000552_jpg.rf.c98b6a01cad7ab46af47e26d0c5ece6a,train,2,yawning,0.701562,0.273438,0.191833710156,2.565707765562943,0.478125,0.346875,0.0,img,32580
img_000555_jpg.rf.305a0cace3aeaaf51e0ccf5106a1ed11,train,2,yawning,0.645312,0.234375,0.151245,2.7533312,0.478125,0.399219,0.0,img,32581
img_000557_jpg.rf.195277ff50d1f52a1d615bed294b2ef7,train,2,yawning,0.217188,0.514062,0.111648097656,0.4224937847963864,0.610938,0.449219,0.0,img,32584
img_000557_jpg.rf.2433c1b556fabdc4a8d27c6b7301e4e6,train,2,yawning,0.514062,0.217188,0.111648097656,2.3668987236863916,0.449219,0.389062,0.0,img,32585
img_000557_jpg.rf.912e99ea6f33cd337aba0dd747a4c84d,train,2,yawning,0.514062,0.217188,0.111648097656,2.3668987236863916,0.550781,0.610938,0.0,img,32586
img_000558_jpg.rf.ef992b39402d063ad076399859901e32,train,2,yawning,0.2875,0.128125,0.03683593749999999,2.2439024390243905,0.603906,0.534375,0.0,img,32589
img_000559_jpg.rf.8cf5348ae428a2a60286af4380c7c371,train,2,yawning,0.671875,0.253125,0.170068359375,2.6543209876543212,0.664062,0.501563,0.0,img,32590
img_000559_jpg.rf.92e96763b960021c7bec7a8ba7cec05d,train,2,yawning,0.252344,0.671094,0.169346544336,0.37601885875898167,0.501563,0.335938,0.0,img,32591
img_000559_jpg.rf.ef004f2a7eb1826e33ae6928daf1399a,train,2,yawning,0.671875,0.253125,0.170068359375,2.6543209876543212,0.664062,0.501563,0.0,img,32592
img_000560_jpg.rf.56dacc2d07a54d394ae57fc41526e428,train,2,yawning,0.209375,0.509375,0.10665039062500001,0.4110429447852761,0.509375,0.451562,0.0,img,39115
img_000560_jpg.rf.c30488568e4cd878a94e309ab9e71945,train,2,yawning,0.509375,0.209375,0.10665039062500001,2.4328358208955225,0.451562,0.490625,0.0,img,39103
img_000561_jpg.rf.028636a3974b32b8a65cd3950efca7ae,train,2,yawning,0.38125,0.16875,0.0643359375,2.259259259259259,0.467969,0.532031,0.0,img,32596
img_000561_jpg.rf.47da3cbcb515e947aa4b22c703ad6b3b,train,2,yawning,0.38125,0.16875,0.0643359375,2.259259259259259,0.467969,0.532031,0.0,img,32597
img_000562_jpg.rf.0f8034d0a11d819eaefc43a92713344c,train,2,yawning,0.2125,0.50625,0.107578125,0.4197530864197531,0.510156,0.50625,0.0,img,32600
img_000562_jpg.rf.2e423c4a4f2bad67f242454286ded1ef,train,2,yawning,0.2125,0.505469,0.10741216249999999,0.420401646787439,0.510156,0.50625,0.0,img,32600
img_000562_jpg.rf.57c01aa077ca95af93df076bb77c92de,train,2,yawning,0.50625,0.2125,0.107578125,2.3823529411764706,0.49375,0.510156,0.0,img,32601
img_000563_jpg.rf.75923fe489347b93530a43d7657db55a,train,2,yawning,0.201563,0.5,0.1007815,0.403126,0.479687,0.542969,0.0,img,38957
img_000564_jpg.rf.0feb7ad09db047d780dc9f0e7e1268cb,train,2,yawning,0.410938,0.153125,0.06292488125000001,2.6836767346938775,0.478125,0.486719,0.0,img,32603
img_000564_jpg.rf.1dfbeaa8ab889d837616fbbc238fc71e,train,2,yawning,0.410938,0.153125,0.06292488125000001,2.6836767346938775,0.521875,0.513281,0.0,img,39012
img_000567_jpg.rf.4a2b32ff5b214d772af520b83743c666,train,2,yawning,0.252344,0.628125,0.158503575,0.40174169154228856,0.496094,0.554688,0.0,img,32608
img_000567_jpg.rf.a5bae589b7102ac8558de4954f466c2b,train,2,yawning,0.628125,0.253125,0.158994140625,2.481481481481482,0.445312,0.496094,0.0,img,32607
img_000567_jpg.rf.f80836117526c32fdc882ed2211bf50f,train,2,yawning,0.253125,0.628125,0.158994140625,0.4029850746268656,0.496094,0.554688,0.0,img,32608
img_000570_jpg.rf.42ddf087bece7ea9cea69c90a96afff1,train,2,yawning,0.40625,0.15625,0.0634765625,2.6,0.460938,0.489063,0.0,img,39007
img_000571_jpg.rf.68e34c4bde36dce9ea575b668b04864d,train,2,yawning,0.395313,0.159375,0.063003009375,2.4803952941176473,0.623437,0.530469,0.0,img,32614
img_000573_jpg.rf.1b531d77d40d9f3bb45b350d19f81226,train,2,yawning,0.698438,0.275,0.19207045,2.539774545454545,0.64375,0.490625,0.0,img,39408
img_000573_jpg.rf.7b1b312684cb8cdf415ad046bfbe4086,train,2,yawning,0.274219,0.698438,0.191524969922,0.3926175265377886,0.490625,0.35625,0.0,img,39413
img_000575_jpg.rf.3d303e2d285f34b9fbe3dbbb8fb34055,train,2,yawning,0.225,0.515625,0.116015625,0.4363636363636364,0.338281,0.354687,0.0,img,32621
img_000575_jpg.rf.79c21ef6de8b6178509d1ab126988f8f,train,2,yawning,0.515625,0.225,0.116015625,2.2916666666666665,0.354687,0.661719,0.0,img,32620
img_000575_jpg.rf.85da1d6176d02513ca2a6ea2173a87a3,train,2,yawning,0.225,0.514844,0.1158399,0.4370255844488816,0.338281,0.354687,0.0,img,32621
img_000577_jpg.rf.0fcdf9c7088ecc9351a6bac76bb024cf,train,2,yawning,0.584375,0.240625,0.140615234375,2.4285714285714284,0.55,0.426563,0.0,img,32622
img_000579_jpg.rf.84d43ec711186146a88f5c203ee21063,train,2,yawning,0.384375,0.165625,0.063662109375,2.3207547169811322,0.485938,0.569531,0.0,img,32625
img_000581_jpg.rf.63b9d1be78e8e86617f8f014b1fbc67d,train,2,yawning,0.584375,0.221875,0.12965820312499998,2.6338028169014085,0.584375,0.425781,0.0,img,32629
img_000583_jpg.rf.13a8b01e10a7e876f97b9ffc9083a61c,train,2,yawning,0.225,0.590625,0.13289062499999998,0.380952380952381,0.503906,0.505469,0.0,img,32632
img_000583_jpg.rf.2d24202eb5ae0b26c1c5309041d01623,train,2,yawning,0.225781,0.591406,0.133528238086,0.3817698839714173,0.503906,0.505469,0.0,img,32632
img_000583_jpg.rf.758ec4029261c5e458c800787318de7c,train,2,yawning,0.590625,0.225,0.13289062499999998,2.6249999999999996,0.505469,0.496094,0.0,img,32633
img_000585_jpg.rf.392981ceb9aaeac1b15ec16f9112b9ba,train,2,yawning,0.221875,0.58125,0.12896484375,0.3817204301075268,0.486719,0.442969,0.0,img,32635
img_000585_jpg.rf.574de25662246e62a614b75c8b46b643,train,2,yawning,0.221875,0.58125,0.12896484375,0.3817204301075268,0.486719,0.442969,0.0,img,32635
img_000585_jpg.rf.5b97036399dda9db51c373a38b5e4958,train,2,yawning,0.58125,0.221875,0.12896484375,2.6197183098591554,0.442969,0.513281,0.0,img,32636
img_000588_jpg.rf.b2dcecbadca585f876c9c039da09de4a,train,2,yawning,0.149219,0.353906,0.052809499414,0.4216345583290478,0.542969,0.360156,0.0,img,32639
img_000588_jpg.rf.b714b3764d10f82436c81e5aa03d5ddd,train,2,yawning,0.353125,0.15,0.05296875,2.354166666666667,0.360156,0.457031,0.0,img,32638
img_000588_jpg.rf.c0104b522255999549828d0107ef8253,train,2,yawning,0.15,0.353125,0.05296875,0.42477876106194684,0.542969,0.360156,0.0,img,32639
img_e_120_jpg.rf.01226d594e7ed6ed588dc5dd1ad03667,train,1,open_eye,0.085938,0.029687,0.002551241406,2.894802438777916,0.641406,0.392969,0.089063,unmatched,32657
img_e_120_jpg.rf.01226d594e7ed6ed588dc5dd1ad03667,train,1,open_eye,0.089063,0.028125,0.0025048968750000004,3.1666844444444444,0.464844,0.396875,0.089063,unmatched,32657
img_e_14010_jpg.rf.24df8ba2728ccbabdabde66e5ae3296b,train,0,closed_eye,0.182031,0.075,0.013652325,2.42708,0.632031,0.309375,0.182031,unmatched,32643
img_e_14010_jpg.rf.24df8ba2728ccbabdabde66e5ae3296b,train,0,closed_eye,0.171094,0.059375,0.01015870625,2.881583157894737,0.3375,0.339062,0.182031,unmatched,32643
img_e_14529_jpg.rf.0129e327d5502549ee477827cd63a119,train,0,closed_eye,0.090625,0.307812,0.027895462499999996,0.2944167218951828,0.474219,0.251563,0.09375,unmatched,32644
img_e_14529_jpg.rf.0129e327d5502549ee477827cd63a119,train,0,closed_eye,0.09375,0.301563,0.028271531250000002,0.31088031356631946,0.496875,0.835156,0.09375,unmatched,32644
img_e_14529_jpg.rf.121407805407486ad9487afe79c8811e,train,0,closed_eye,0.138281,0.040625,0.005617665625,3.4038399999999998,0.409375,0.473438,0.138281,unmatched,32647
img_e_14529_jpg.rf.121407805407486ad9487afe79c8811e,train,0,closed_eye,0.135156,0.042188,0.005701961328000001,3.2036598084763437,0.671875,0.483594,0.138281,unmatched,32647
img_e_14529_jpg.rf.8102088086523cbc8dc5b4cd5b3be90e,train,0,closed_eye,0.084375,0.290625,0.024521484375000003,0.2903225806451613,0.439844,0.669531,0.089063,unmatched,32648
img_e_14529_jpg.rf.8102088086523cbc8dc5b4cd5b3be90e,train,0,closed_eye,0.089063,0.265625,0.023657359375,0.33529600000000004,0.460156,0.132812,0.089063,unmatched,32648
img_e_14529_jpg.rf.81cc5e0af839475aef20b74178fcab4e,train,0,closed_eye,0.08125,0.279687,0.022724568750000004,0.2905033126316203,0.555469,0.31875,0.084375,unmatched,32649
img_e_14529_jpg.rf.81cc5e0af839475aef20b74178fcab4e,train,0,closed_eye,0.084375,0.275,0.023203125000000005,0.3068181818181818,0.535156,0.85,0.084375,unmatched,32649
img_e_14760_jpg.rf.222c3e7a42ae0d245358d23e472cdf11,train,0,closed_eye,0.0625,0.173437,0.0108398125,0.3603613992400699,0.764062,0.367188,0.0625,unmatched,32650
img_e_14760_jpg.rf.222c3e7a42ae0d245358d23e472cdf11,train,0,closed_eye,0.0625,0.160938,0.010058625,0.38834830804409154,0.735938,0.704688,0.0625,unmatched,32650
img_e_14760_jpg.rf.a073a430946cd59efe104de1951f2a81,train,0,closed_eye,0.059375,0.1625,0.009648437499999999,0.36538461538461536,0.270313,0.317188,0.059375,unmatched,32651
img_e_14760_jpg.rf.a073a430946cd59efe104de1951f2a81,train,0,closed_eye,0.059375,0.15,0.00890625,0.3958333333333333,0.296875,0.632812,0.059375,unmatched,32651
