image_id,source_dataset,original_path,final_path,subject_id,video_id,session_id,split,visual_group_id,class_count,classes_present,n_closed,n_open,n_yawn,image_width,image_height,max_eye_box_width,quality_status,duplicate_status,annotation_status,lighting_condition,gray_flag,brightness,blur_var,blur_status,glasses_status,reason_code,reason
000001_jpg.rf.bc86be6e310885eda2b091ac1d57e99e,bare_numeric,C:\mini_yolo\dataset\images\train\000001_jpg.rf.bc86be6e310885eda2b091ac1d57e99e.jpg,C:\mini_yolo\dataset_final_v1\images\train\000001_jpg.rf.bc86be6e310885eda2b091ac1d57e99e.jpg,unknown,unknown,unknown,train,2,2,open_eye,0,2,0,640,640,0.1023,ok,unique,eye_scale,normal_daylight,rgb,146.86,594.26,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
closed_eye_1307-jpg_face_1_jpg.rf.107852a9ea330d735a90c40843c39667,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_1307-jpg_face_1_jpg.rf.107852a9ea330d735a90c40843c39667.jpg,C:\mini_yolo\dataset_final_v1\images\train\closed_eye_1307-jpg_face_1_jpg.rf.107852a9ea330d735a90c40843c39667.jpg,unknown,unknown,unknown,train,21829,2,closed_eye,2,0,0,640,640,0.2016,ok,unique,eye_scale,normal_daylight,rgb,149.66,16443.43,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
closed_eye_1307-jpg_face_1_jpg.rf.516aa0dccf56c664e8d39ae3a45e7f52,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_1307-jpg_face_1_jpg.rf.516aa0dccf56c664e8d39ae3a45e7f52.jpg,C:\mini_yolo\dataset_final_v1\images\train\closed_eye_1307-jpg_face_1_jpg.rf.516aa0dccf56c664e8d39ae3a45e7f52.jpg,unknown,unknown,unknown,train,21825,2,closed_eye,2,0,0,640,640,0.2062,ok,unique,eye_scale,normal_daylight,rgb,137.65,70.53,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
closed_eye_1307-jpg_face_1_jpg.rf.7b9c70357622995a1d2c0600ae439a9f,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_1307-jpg_face_1_jpg.rf.7b9c70357622995a1d2c0600ae439a9f.jpg,C:\mini_yolo\dataset_final_v1\images\train\closed_eye_1307-jpg_face_1_jpg.rf.7b9c70357622995a1d2c0600ae439a9f.jpg,unknown,unknown,unknown,train,21827,2,closed_eye,2,0,0,640,640,0.2203,ok,unique,eye_scale,normal_daylight,rgb,118.42,61.69,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
closed_eye_1310-jpg_face_1_jpg.rf.281e2e46e6d8ac307dae111aebafd6a9,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_1310-jpg_face_1_jpg.rf.281e2e46e6d8ac307dae111aebafd6a9.jpg,C:\mini_yolo\dataset_final_v1\images\train\closed_eye_1310-jpg_face_1_jpg.rf.281e2e46e6d8ac307dae111aebafd6a9.jpg,unknown,unknown,unknown,train,21830,2,closed_eye,2,0,0,640,640,0.2109,ok,unique,eye_scale,night_or_very_low_light,rgb,47.82,22.94,blurry,unknown,A,eye boxes at eye scale; deployment-relevant framing
closed_eye_1310-jpg_face_1_jpg.rf.6e1a96d5811d0374d82df4cd479f258e,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_1310-jpg_face_1_jpg.rf.6e1a96d5811d0374d82df4cd479f258e.jpg,C:\mini_yolo\dataset_final_v1\images\train\closed_eye_1310-jpg_face_1_jpg.rf.6e1a96d5811d0374d82df4cd479f258e.jpg,unknown,unknown,unknown,train,21834,2,closed_eye,2,0,0,640,640,0.2031,ok,unique,eye_scale,normal_daylight,rgb,100.5,37.62,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
closed_eye_1310-jpg_face_1_jpg.rf.cb5bfff932568ee513a53646b470fc49,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_1310-jpg_face_1_jpg.rf.cb5bfff932568ee513a53646b470fc49.jpg,C:\mini_yolo\dataset_final_v1\images\train\closed_eye_1310-jpg_face_1_jpg.rf.cb5bfff932568ee513a53646b470fc49.jpg,unknown,unknown,unknown,train,21833,2,closed_eye,2,0,0,640,640,0.2094,ok,unique,eye_scale,low_light,rgb,94.99,58.49,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
closed_eye_1310-jpg_face_1_jpg.rf.f25877a8f1f1937419af4956c2725d5d,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_1310-jpg_face_1_jpg.rf.f25877a8f1f1937419af4956c2725d5d.jpg,C:\mini_yolo\dataset_final_v1\images\train\closed_eye_1310-jpg_face_1_jpg.rf.f25877a8f1f1937419af4956c2725d5d.jpg,unknown,unknown,unknown,train,21835,2,closed_eye,2,0,0,640,640,0.1281,ok,unique,eye_scale,normal_daylight,rgb,100.43,1091.85,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
closed_eye_1311-jpg_face_1_jpg.rf.4b475fba8249d6c80d553a890fbf85ea,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_1311-jpg_face_1_jpg.rf.4b475fba8249d6c80d553a890fbf85ea.jpg,C:\mini_yolo\dataset_final_v1\images\train\closed_eye_1311-jpg_face_1_jpg.rf.4b475fba8249d6c80d553a890fbf85ea.jpg,unknown,unknown,unknown,train,21836,2,closed_eye,2,0,0,640,640,0.2703,ok,unique,eye_scale,night_or_very_low_light,grayscale_or_ir,58.14,30.21,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
closed_eye_1311-jpg_face_1_jpg.rf.952d107ffbe2f1a0135e8abe9a7793d4,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_1311-jpg_face_1_jpg.rf.952d107ffbe2f1a0135e8abe9a7793d4.jpg,C:\mini_yolo\dataset_final_v1\images\train\closed_eye_1311-jpg_face_1_jpg.rf.952d107ffbe2f1a0135e8abe9a7793d4.jpg,unknown,unknown,unknown,train,21837,2,closed_eye,2,0,0,640,640,0.1125,ok,unique,eye_scale,low_light,grayscale_or_ir,85.76,2463.8,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
closed_eye_1311-jpg_face_1_jpg.rf.d7cf8388b0b77475cf27b92e789d8faf,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_1311-jpg_face_1_jpg.rf.d7cf8388b0b77475cf27b92e789d8faf.jpg,C:\mini_yolo\dataset_final_v1\images\train\closed_eye_1311-jpg_face_1_jpg.rf.d7cf8388b0b77475cf27b92e789d8faf.jpg,unknown,unknown,unknown,train,21841,2,closed_eye,2,0,0,640,640,0.2641,ok,intra_split_near_duplicate,eye_scale,low_light,grayscale_or_ir,85.62,31.41,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
closed_eye_1311-jpg_face_1_jpg.rf.d9fd621093859c838f721f23929dd1ed,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_1311-jpg_face_1_jpg.rf.d9fd621093859c838f721f23929dd1ed.jpg,C:\mini_yolo\dataset_final_v1\images\train\closed_eye_1311-jpg_face_1_jpg.rf.d9fd621093859c838f721f23929dd1ed.jpg,unknown,unknown,unknown,train,21839,2,closed_eye,2,0,0,640,640,0.2766,ok,unique,eye_scale,normal_daylight,grayscale_or_ir,110.32,64.51,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
closed_eye_1311-jpg_face_1_jpg.rf.dc5819535eb66394bf4a9611b022f964,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_1311-jpg_face_1_jpg.rf.dc5819535eb66394bf4a9611b022f964.jpg,C:\mini_yolo\dataset_final_v1\images\train\closed_eye_1311-jpg_face_1_jpg.rf.dc5819535eb66394bf4a9611b022f964.jpg,unknown,unknown,unknown,train,21840,2,closed_eye,2,0,0,640,640,0.1125,ok,unique,eye_scale,low_light,grayscale_or_ir,86.35,8988.09,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
closed_eye_1311-jpg_face_1_jpg.rf.dfbae099a57022c5ddfdba4c24b984be,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_1311-jpg_face_1_jpg.rf.dfbae099a57022c5ddfdba4c24b984be.jpg,C:\mini_yolo\dataset_final_v1\images\train\closed_eye_1311-jpg_face_1_jpg.rf.dfbae099a57022c5ddfdba4c24b984be.jpg,unknown,unknown,unknown,train,21841,2,closed_eye,2,0,0,640,640,0.2641,ok,intra_split_near_duplicate,eye_scale,low_light,grayscale_or_ir,85.76,31.21,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
closed_eye_1312-jpg_face_2_jpg.rf.ebc03ef886a52e04853758920173f38f,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_1312-jpg_face_2_jpg.rf.ebc03ef886a52e04853758920173f38f.jpg,C:\mini_yolo\dataset_final_v1\images\train\closed_eye_1312-jpg_face_2_jpg.rf.ebc03ef886a52e04853758920173f38f.jpg,unknown,unknown,unknown,train,21842,2,closed_eye,2,0,0,640,640,0.2047,ok,unique,eye_scale,normal_daylight,rgb,142.95,65.27,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
closed_eye_1312-jpg_face_2_jpg.rf.ff9ec208e501700eb86730b813e54b5c,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_1312-jpg_face_2_jpg.rf.ff9ec208e501700eb86730b813e54b5c.jpg,C:\mini_yolo\dataset_final_v1\images\train\closed_eye_1312-jpg_face_2_jpg.rf.ff9ec208e501700eb86730b813e54b5c.jpg,unknown,unknown,unknown,train,21843,2,closed_eye,2,0,0,640,640,0.2078,ok,unique,eye_scale,low_light,rgb,89.27,31.45,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
closed_eye_1317-jpg_face_1_jpg.rf.182d63ab680a566796114508237b6f7a,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_1317-jpg_face_1_jpg.rf.182d63ab680a566796114508237b6f7a.jpg,C:\mini_yolo\dataset_final_v1\images\train\closed_eye_1317-jpg_face_1_jpg.rf.182d63ab680a566796114508237b6f7a.jpg,unknown,unknown,unknown,train,21851,2,closed_eye,2,0,0,640,640,0.2266,ok,unique,eye_scale,normal_daylight,rgb,110.58,31.74,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
closed_eye_1317-jpg_face_1_jpg.rf.2d4b8d1f8159e336e080c415720691a4,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_1317-jpg_face_1_jpg.rf.2d4b8d1f8159e336e080c415720691a4.jpg,C:\mini_yolo\dataset_final_v1\images\train\closed_eye_1317-jpg_face_1_jpg.rf.2d4b8d1f8159e336e080c415720691a4.jpg,unknown,unknown,unknown,train,21852,2,closed_eye,2,0,0,640,640,0.2391,ok,intra_split_near_duplicate,eye_scale,normal_daylight,rgb,174.31,93.71,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
closed_eye_1317-jpg_face_1_jpg.rf.eba78d8377c1300bb47d3e90184558b9,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_1317-jpg_face_1_jpg.rf.eba78d8377c1300bb47d3e90184558b9.jpg,C:\mini_yolo\dataset_final_v1\images\train\closed_eye_1317-jpg_face_1_jpg.rf.eba78d8377c1300bb47d3e90184558b9.jpg,unknown,unknown,unknown,train,21852,2,closed_eye,2,0,0,640,640,0.2266,ok,intra_split_near_duplicate,eye_scale,normal_daylight,rgb,120.53,38.18,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
closed_eye_1318-jpg_face_2_jpg.rf.dae5354ab94a91990e387586eed0195b,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_1318-jpg_face_2_jpg.rf.dae5354ab94a91990e387586eed0195b.jpg,C:\mini_yolo\dataset_final_v1\images\train\closed_eye_1318-jpg_face_2_jpg.rf.dae5354ab94a91990e387586eed0195b.jpg,unknown,unknown,unknown,train,21854,2,closed_eye,2,0,0,640,640,0.2453,ok,unique,eye_scale,low_light,rgb,68.2,41.57,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
closed_eye_1318-jpg_face_2_jpg.rf.eb740c674d7285e2c4b07af2aaefcab6,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_1318-jpg_face_2_jpg.rf.eb740c674d7285e2c4b07af2aaefcab6.jpg,C:\mini_yolo\dataset_final_v1\images\train\closed_eye_1318-jpg_face_2_jpg.rf.eb740c674d7285e2c4b07af2aaefcab6.jpg,unknown,unknown,unknown,train,21855,2,closed_eye,2,0,0,640,640,0.2391,ok,unique,eye_scale,low_light,rgb,68.14,57.6,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
closed_eye_1319-jpg_face_1_jpg.rf.594386e405759aa0a6e717e9e12ab0f7,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_1319-jpg_face_1_jpg.rf.594386e405759aa0a6e717e9e12ab0f7.jpg,C:\mini_yolo\dataset_final_v1\images\train\closed_eye_1319-jpg_face_1_jpg.rf.594386e405759aa0a6e717e9e12ab0f7.jpg,unknown,unknown,unknown,train,21856,2,closed_eye,2,0,0,640,640,0.2094,ok,unique,eye_scale,normal_daylight,rgb,149.77,69.77,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
closed_eye_1319-jpg_face_1_jpg.rf.83034d43352b93f3625fb7a82d166bb4,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_1319-jpg_face_1_jpg.rf.83034d43352b93f3625fb7a82d166bb4.jpg,C:\mini_yolo\dataset_final_v1\images\train\closed_eye_1319-jpg_face_1_jpg.rf.83034d43352b93f3625fb7a82d166bb4.jpg,unknown,unknown,unknown,train,21857,2,closed_eye,2,0,0,640,640,0.2047,ok,unique,eye_scale,normal_daylight,rgb,184.77,107.62,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
closed_eye_1319-jpg_face_1_jpg.rf.fe26e45d3ba408f4501b1a45c99cfe0f,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_1319-jpg_face_1_jpg.rf.fe26e45d3ba408f4501b1a45c99cfe0f.jpg,C:\mini_yolo\dataset_final_v1\images\train\closed_eye_1319-jpg_face_1_jpg.rf.fe26e45d3ba408f4501b1a45c99cfe0f.jpg,unknown,unknown,unknown,train,21859,2,closed_eye,2,0,0,640,640,0.2203,ok,unique,eye_scale,low_light,rgb,80.92,26.51,blurry,unknown,A,eye boxes at eye scale; deployment-relevant framing
closed_eye_1321-jpg_face_2_jpg.rf.70fa149ea3a6c07f7a5a2fee157d9674,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_1321-jpg_face_2_jpg.rf.70fa149ea3a6c07f7a5a2fee157d9674.jpg,C:\mini_yolo\dataset_final_v1\images\train\closed_eye_1321-jpg_face_2_jpg.rf.70fa149ea3a6c07f7a5a2fee157d9674.jpg,unknown,unknown,unknown,train,21860,2,closed_eye,2,0,0,640,640,0.2492,ok,unique,eye_scale,normal_daylight,rgb,101.02,33.11,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
closed_eye_1322-jpg_face_1_jpg.rf.4cb9aff477fd69bd2cfd570d67ca45b9,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_1322-jpg_face_1_jpg.rf.4cb9aff477fd69bd2cfd570d67ca45b9.jpg,C:\mini_yolo\dataset_final_v1\images\train\closed_eye_1322-jpg_face_1_jpg.rf.4cb9aff477fd69bd2cfd570d67ca45b9.jpg,unknown,unknown,unknown,train,21861,2,closed_eye,2,0,0,640,640,0.2484,ok,unique,eye_scale,normal_daylight,rgb,132.26,36.28,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
closed_eye_1323-jpg_face_2_jpg.rf.88827c56a50c6d98cb4335e5717321c8,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_1323-jpg_face_2_jpg.rf.88827c56a50c6d98cb4335e5717321c8.jpg,C:\mini_yolo\dataset_final_v1\images\train\closed_eye_1323-jpg_face_2_jpg.rf.88827c56a50c6d98cb4335e5717321c8.jpg,unknown,unknown,unknown,train,21862,2,closed_eye,2,0,0,640,640,0.2453,ok,unique,eye_scale,low_light,rgb,96.35,34.17,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
closed_eye_1323-jpg_face_2_jpg.rf.92f174ac2ac78d89cce91d79764cb979,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_1323-jpg_face_2_jpg.rf.92f174ac2ac78d89cce91d79764cb979.jpg,C:\mini_yolo\dataset_final_v1\images\train\closed_eye_1323-jpg_face_2_jpg.rf.92f174ac2ac78d89cce91d79764cb979.jpg,unknown,unknown,unknown,train,21863,2,closed_eye,2,0,0,640,640,0.2562,ok,unique,eye_scale,low_light,rgb,60.03,56.2,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
closed_eye_1323-jpg_face_2_jpg.rf.9347175fa433d750f9cc36f1f524b37f,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_1323-jpg_face_2_jpg.rf.9347175fa433d750f9cc36f1f524b37f.jpg,C:\mini_yolo\dataset_final_v1\images\train\closed_eye_1323-jpg_face_2_jpg.rf.9347175fa433d750f9cc36f1f524b37f.jpg,unknown,unknown,unknown,train,21864,2,closed_eye,2,0,0,640,640,0.2594,ok,unique,eye_scale,normal_daylight,rgb,117.67,81.82,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
closed_eye_1323-jpg_face_2_jpg.rf.d632a269c9714061abd5cbfd7d28ddaf,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_1323-jpg_face_2_jpg.rf.d632a269c9714061abd5cbfd7d28ddaf.jpg,C:\mini_yolo\dataset_final_v1\images\train\closed_eye_1323-jpg_face_2_jpg.rf.d632a269c9714061abd5cbfd7d28ddaf.jpg,unknown,unknown,unknown,train,21865,2,closed_eye,2,0,0,640,640,0.2453,ok,unique,eye_scale,normal_daylight,rgb,113.27,29.93,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
closed_eye_1324-jpg_face_1_jpg.rf.3859c80abd2d36b7d1b578b515678fb8,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_1324-jpg_face_1_jpg.rf.3859c80abd2d36b7d1b578b515678fb8.jpg,C:\mini_yolo\dataset_final_v1\images\train\closed_eye_1324-jpg_face_1_jpg.rf.3859c80abd2d36b7d1b578b515678fb8.jpg,unknown,unknown,unknown,train,21866,2,closed_eye,2,0,0,640,640,0.2398,ok,unique,eye_scale,low_light,rgb,78.83,19.68,blurry,unknown,A,eye boxes at eye scale; deployment-relevant framing
closed_eye_1327-jpg_face_1_jpg.rf.071b1bb9a701dc26e1f5f4e25bb70444,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_1327-jpg_face_1_jpg.rf.071b1bb9a701dc26e1f5f4e25bb70444.jpg,C:\mini_yolo\dataset_final_v1\images\train\closed_eye_1327-jpg_face_1_jpg.rf.071b1bb9a701dc26e1f5f4e25bb70444.jpg,unknown,unknown,unknown,train,21868,2,closed_eye,2,0,0,640,640,0.3117,ok,unique,eye_scale,low_light,rgb,93.98,6.88,blurry,unknown,A,eye boxes at eye scale; deployment-relevant framing
closed_eye_1327-jpg_face_1_jpg.rf.44390c3e3228590f880d130467eb84f0,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_1327-jpg_face_1_jpg.rf.44390c3e3228590f880d130467eb84f0.jpg,C:\mini_yolo\dataset_final_v1\images\train\closed_eye_1327-jpg_face_1_jpg.rf.44390c3e3228590f880d130467eb84f0.jpg,unknown,unknown,unknown,train,21870,2,closed_eye,2,0,0,640,640,0.1469,ok,unique,eye_scale,low_light,rgb,94.19,5138.86,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
closed_eye_1327-jpg_face_1_jpg.rf.486681952426c14fe7bbfb681cd9bfa0,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_1327-jpg_face_1_jpg.rf.486681952426c14fe7bbfb681cd9bfa0.jpg,C:\mini_yolo\dataset_final_v1\images\train\closed_eye_1327-jpg_face_1_jpg.rf.486681952426c14fe7bbfb681cd9bfa0.jpg,unknown,unknown,unknown,train,21871,2,closed_eye,2,0,0,640,640,0.3328,ok,unique,eye_scale,night_or_very_low_light,rgb,31.05,5.25,blurry,unknown,A,eye boxes at eye scale; deployment-relevant framing
closed_eye_1328-jpg_face_1_jpg.rf.43fb9a03584662e3497354335513269e,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_1328-jpg_face_1_jpg.rf.43fb9a03584662e3497354335513269e.jpg,C:\mini_yolo\dataset_final_v1\images\train\closed_eye_1328-jpg_face_1_jpg.rf.43fb9a03584662e3497354335513269e.jpg,unknown,unknown,unknown,train,21872,2,closed_eye,2,0,0,640,640,0.2938,ok,unique,eye_scale,normal_daylight,rgb,110.03,18.16,blurry,unknown,A,eye boxes at eye scale; deployment-relevant framing
closed_eye_1328-jpg_face_2_jpg.rf.0b5622c69dbf7584bb081e8a868ce25f,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_1328-jpg_face_2_jpg.rf.0b5622c69dbf7584bb081e8a868ce25f.jpg,C:\mini_yolo\dataset_final_v1\images\train\closed_eye_1328-jpg_face_2_jpg.rf.0b5622c69dbf7584bb081e8a868ce25f.jpg,unknown,unknown,unknown,train,21877,2,closed_eye,2,0,0,640,640,0.2609,ok,unique,eye_scale,normal_daylight,rgb,161.22,9281.8,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
closed_eye_1328-jpg_face_2_jpg.rf.ddff5f39ff35ef7af52c7404b9e10fe1,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_1328-jpg_face_2_jpg.rf.ddff5f39ff35ef7af52c7404b9e10fe1.jpg,C:\mini_yolo\dataset_final_v1\images\train\closed_eye_1328-jpg_face_2_jpg.rf.ddff5f39ff35ef7af52c7404b9e10fe1.jpg,unknown,unknown,unknown,train,21876,2,closed_eye,2,0,0,640,640,0.1594,ok,unique,eye_scale,normal_daylight,rgb,160.17,18692.31,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
closed_eye_1329-jpg_face_2_jpg.rf.0b33bcb107b5ecf046dfe33f57536b9a,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_1329-jpg_face_2_jpg.rf.0b33bcb107b5ecf046dfe33f57536b9a.jpg,C:\mini_yolo\dataset_final_v1\images\train\closed_eye_1329-jpg_face_2_jpg.rf.0b33bcb107b5ecf046dfe33f57536b9a.jpg,unknown,unknown,unknown,train,21878,2,closed_eye,2,0,0,640,640,0.275,ok,unique,eye_scale,low_light,rgb,69.61,67.22,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
closed_eye_1329-jpg_face_2_jpg.rf.823cb2d8413e96205e513cce38d26dbf,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_1329-jpg_face_2_jpg.rf.823cb2d8413e96205e513cce38d26dbf.jpg,C:\mini_yolo\dataset_final_v1\images\train\closed_eye_1329-jpg_face_2_jpg.rf.823cb2d8413e96205e513cce38d26dbf.jpg,unknown,unknown,unknown,train,21881,2,closed_eye,2,0,0,640,640,0.2719,ok,unique,eye_scale,normal_daylight,rgb,155.15,107.26,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
closed_eye_1329-jpg_face_2_jpg.rf.f89758ba57743fe8a0c9e14b42caeca7,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_1329-jpg_face_2_jpg.rf.f89758ba57743fe8a0c9e14b42caeca7.jpg,C:\mini_yolo\dataset_final_v1\images\train\closed_eye_1329-jpg_face_2_jpg.rf.f89758ba57743fe8a0c9e14b42caeca7.jpg,unknown,unknown,unknown,train,21883,2,closed_eye,2,0,0,640,640,0.1219,ok,intra_split_near_duplicate,eye_scale,normal_daylight,rgb,128.68,11144.69,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
closed_eye_1329-jpg_face_2_jpg.rf.f99f71adcf3e280719479edc87a8aaae,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_1329-jpg_face_2_jpg.rf.f99f71adcf3e280719479edc87a8aaae.jpg,C:\mini_yolo\dataset_final_v1\images\train\closed_eye_1329-jpg_face_2_jpg.rf.f99f71adcf3e280719479edc87a8aaae.jpg,unknown,unknown,unknown,train,21883,2,closed_eye,2,0,0,640,640,0.1219,ok,intra_split_near_duplicate,eye_scale,normal_daylight,rgb,128.65,14640.38,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
closed_eye_1330-jpg_face_1_jpg.rf.20110bbe2775f32c4c223c93e84b9720,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_1330-jpg_face_1_jpg.rf.20110bbe2775f32c4c223c93e84b9720.jpg,C:\mini_yolo\dataset_final_v1\images\train\closed_eye_1330-jpg_face_1_jpg.rf.20110bbe2775f32c4c223c93e84b9720.jpg,unknown,unknown,unknown,train,21885,2,closed_eye,2,0,0,640,640,0.1437,ok,intra_split_near_duplicate,eye_scale,normal_daylight,rgb,130.22,13609.06,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
closed_eye_1330-jpg_face_1_jpg.rf.231acf82bf8b20e081e75ce38f897d76,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_1330-jpg_face_1_jpg.rf.231acf82bf8b20e081e75ce38f897d76.jpg,C:\mini_yolo\dataset_final_v1\images\train\closed_eye_1330-jpg_face_1_jpg.rf.231acf82bf8b20e081e75ce38f897d76.jpg,unknown,unknown,unknown,train,21885,2,closed_eye,2,0,0,640,640,0.1437,ok,intra_split_near_duplicate,eye_scale,normal_daylight,rgb,130.28,11362.64,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
closed_eye_1330-jpg_face_1_jpg.rf.24a13603aecc77aeaf4c9cf25d5aeba0,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_1330-jpg_face_1_jpg.rf.24a13603aecc77aeaf4c9cf25d5aeba0.jpg,C:\mini_yolo\dataset_final_v1\images\train\closed_eye_1330-jpg_face_1_jpg.rf.24a13603aecc77aeaf4c9cf25d5aeba0.jpg,unknown,unknown,unknown,train,21889,2,closed_eye,2,0,0,640,640,0.2547,ok,intra_split_near_duplicate,eye_scale,normal_daylight,rgb,130.67,19.46,blurry,unknown,A,eye boxes at eye scale; deployment-relevant framing
closed_eye_1330-jpg_face_1_jpg.rf.55a998ee0c4be06938c15dde23c16fa7,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_1330-jpg_face_1_jpg.rf.55a998ee0c4be06938c15dde23c16fa7.jpg,C:\mini_yolo\dataset_final_v1\images\train\closed_eye_1330-jpg_face_1_jpg.rf.55a998ee0c4be06938c15dde23c16fa7.jpg,unknown,unknown,unknown,train,21887,2,closed_eye,2,0,0,640,640,0.2594,ok,unique,eye_scale,normal_daylight,rgb,174.1,92.85,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
closed_eye_1330-jpg_face_1_jpg.rf.6d3c56f15b51f8fe71e8fc35d3dfae7d,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_1330-jpg_face_1_jpg.rf.6d3c56f15b51f8fe71e8fc35d3dfae7d.jpg,C:\mini_yolo\dataset_final_v1\images\train\closed_eye_1330-jpg_face_1_jpg.rf.6d3c56f15b51f8fe71e8fc35d3dfae7d.jpg,unknown,unknown,unknown,train,21888,2,closed_eye,2,0,0,640,640,0.2656,ok,unique,eye_scale,bright_or_backlit,rgb,196.11,131.66,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
